run,algorithm,reward,exploration,environment,states,t_explore_sec,t_learn_sec,iterations_or_updates,status,exit_code,log_file
1,BACKWARD_INDUCTION,ONCEANDFORALL,PREPROCESS,autoV2,2830,0.352549264,69.237397305,9,SUCCESS,0,experiments/20260711_101250/logs/autoV2/BACKWARD_INDUCTION/ONCEANDFORALL/PREPROCESS/run_1.log
1,BACKWARD_INDUCTION,ONCEANDFORALL,RECURSIVE,autoV2,2830,1.209501636,72.725323268,9,SUCCESS,0,experiments/20260711_101250/logs/autoV2/BACKWARD_INDUCTION/ONCEANDFORALL/RECURSIVE/run_1.log
1,BACKWARD_INDUCTION,EMBEDDED,PREPROCESS,autoV2embedded,2830,0.427080529,4.790487539,9,SUCCESS,0,experiments/20260711_101250/logs/autoV2embedded/BACKWARD_INDUCTION/EMBEDDED/PREPROCESS/run_1.log
1,BACKWARD_INDUCTION,EMBEDDED,RECURSIVE,autoV2embedded,2830,1.443048325,4.781568499,9,SUCCESS,0,experiments/20260711_101250/logs/autoV2embedded/BACKWARD_INDUCTION/EMBEDDED/RECURSIVE/run_1.log
1,INCREMENTAL_VALUE_ITERATION,EMBEDDED,PREPROCESS,autoV2embedded,2830,0.425767666,6.137187292,100,SUCCESS,0,experiments/20260711_101250/logs/autoV2embedded/INCREMENTAL_VALUE_ITERATION/EMBEDDED/PREPROCESS/run_1.log
1,INCREMENTAL_VALUE_ITERATION,EMBEDDED,RECURSIVE,autoV2embedded,2830,1.557831018,6.674777907,100,SUCCESS,0,experiments/20260711_101250/logs/autoV2embedded/INCREMENTAL_VALUE_ITERATION/EMBEDDED/RECURSIVE/run_1.log
1,MODIFIED_POLICY_ITERATION,EMBEDDED,PREPROCESS,autoV2embedded,2830,0.428607849,5.420694279,15,SUCCESS,0,experiments/20260711_101250/logs/autoV2embedded/MODIFIED_POLICY_ITERATION/EMBEDDED/PREPROCESS/run_1.log
1,MODIFIED_POLICY_ITERATION,EMBEDDED,RECURSIVE,autoV2embedded,2830,1.87019595,5.95584426,12,SUCCESS,0,experiments/20260711_101250/logs/autoV2embedded/MODIFIED_POLICY_ITERATION/EMBEDDED/RECURSIVE/run_1.log
1,POLICY_ITERATION,EMBEDDED,PREPROCESS,autoV2embedded,2830,0.433013901,4.553955901,8,SUCCESS,0,experiments/20260711_101250/logs/autoV2embedded/POLICY_ITERATION/EMBEDDED/PREPROCESS/run_1.log
1,POLICY_ITERATION,EMBEDDED,RECURSIVE,autoV2embedded,2830,1.19626893,4.089651951,8,SUCCESS,0,experiments/20260711_101250/logs/autoV2embedded/POLICY_ITERATION/EMBEDDED/RECURSIVE/run_1.log
1,PRIORITIZED_VALUE_ITERATION,EMBEDDED,PREPROCESS,autoV2embedded,2830,0.427969003,5.636493089,51838,SUCCESS,0,experiments/20260711_101250/logs/autoV2embedded/PRIORITIZED_VALUE_ITERATION/EMBEDDED/PREPROCESS/run_1.log
1,PRIORITIZED_VALUE_ITERATION,EMBEDDED,RECURSIVE,autoV2embedded,2830,2.192633247,6.255170611,51286,SUCCESS,0,experiments/20260711_101250/logs/autoV2embedded/PRIORITIZED_VALUE_ITERATION/EMBEDDED/RECURSIVE/run_1.log
1,VALUE_ITERATION,EMBEDDED,PREPROCESS,autoV2embedded,2830,0.45395376,429.63425954,86,SUCCESS,0,experiments/20260711_101250/logs/autoV2embedded/VALUE_ITERATION/EMBEDDED/PREPROCESS/run_1.log
1,VALUE_ITERATION,EMBEDDED,RECURSIVE,autoV2embedded,2830,1.798753186,477.414215358,95,SUCCESS,0,experiments/20260711_101250/logs/autoV2embedded/VALUE_ITERATION/EMBEDDED/RECURSIVE/run_1.log
1,INCREMENTAL_VALUE_ITERATION,ONCEANDFORALL,PREPROCESS,autoV2,2830,0.345887149,842.95510012,639,SUCCESS,0,experiments/20260711_101250/logs/autoV2/INCREMENTAL_VALUE_ITERATION/ONCEANDFORALL/PREPROCESS/run_1.log
1,INCREMENTAL_VALUE_ITERATION,ONCEANDFORALL,RECURSIVE,autoV2,2830,1.319062446,739.297315224,599,SUCCESS,0,experiments/20260711_101250/logs/autoV2/INCREMENTAL_VALUE_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
1,MODIFIED_POLICY_ITERATION,ONCEANDFORALL,PREPROCESS,autoV2,2830,0.349524164,347.086173129,14,SUCCESS,0,experiments/20260711_101250/logs/autoV2/MODIFIED_POLICY_ITERATION/ONCEANDFORALL/PREPROCESS/run_1.log
1,MODIFIED_POLICY_ITERATION,ONCEANDFORALL,RECURSIVE,autoV2,2830,1.322372183,339.202940749,13,SUCCESS,0,experiments/20260711_101250/logs/autoV2/MODIFIED_POLICY_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
1,POLICY_ITERATION,ONCEANDFORALL,PREPROCESS,autoV2,2830,0.343222765,,2,TIMEOUT,124,experiments/20260711_101250/logs/autoV2/POLICY_ITERATION/ONCEANDFORALL/PREPROCESS/run_1.log
1,POLICY_ITERATION,ONCEANDFORALL,RECURSIVE,autoV2,2830,1.267004126,,2,TIMEOUT,124,experiments/20260711_101250/logs/autoV2/POLICY_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
1,PRIORITIZED_VALUE_ITERATION,ONCEANDFORALL,PREPROCESS,autoV2,2830,0.34458801,239.326140128,10000,SUCCESS,0,experiments/20260711_101250/logs/autoV2/PRIORITIZED_VALUE_ITERATION/ONCEANDFORALL/PREPROCESS/run_1.log
1,PRIORITIZED_VALUE_ITERATION,ONCEANDFORALL,RECURSIVE,autoV2,2830,1.638030435,236.834206119,10000,SUCCESS,0,experiments/20260711_101250/logs/autoV2/PRIORITIZED_VALUE_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
1,VALUE_ITERATION,ONCEANDFORALL,PREPROCESS,autoV2,2830,0.341468495,729.641666482,87,SUCCESS,0,experiments/20260711_101250/logs/autoV2/VALUE_ITERATION/ONCEANDFORALL/PREPROCESS/run_1.log
1,VALUE_ITERATION,ONCEANDFORALL,RECURSIVE,autoV2,2830,1.768323826,770.929392605,87,SUCCESS,0,experiments/20260711_101250/logs/autoV2/VALUE_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
1,BACKWARD_INDUCTION,ONCEANDFORALL,PREPROCESS,Frozen_lake,44,0.018420896,1.308618823,9,SUCCESS,0,experiments/20260711_101250/logs/Frozen_lake/BACKWARD_INDUCTION/ONCEANDFORALL/PREPROCESS/run_1.log
1,BACKWARD_INDUCTION,ONCEANDFORALL,RECURSIVE,Frozen_lake,43,0.038484863,0.7472804,9,SUCCESS,0,experiments/20260711_101250/logs/Frozen_lake/BACKWARD_INDUCTION/ONCEANDFORALL/RECURSIVE/run_1.log
1,BACKWARD_INDUCTION,EMBEDDED,PREPROCESS,Frozen_lakeembedded,44,0.019700507,0.0884448,9,SUCCESS,0,experiments/20260711_101250/logs/Frozen_lakeembedded/BACKWARD_INDUCTION/EMBEDDED/PREPROCESS/run_1.log
1,BACKWARD_INDUCTION,EMBEDDED,RECURSIVE,Frozen_lakeembedded,43,0.042891082,0.064778593,9,SUCCESS,0,experiments/20260711_101250/logs/Frozen_lakeembedded/BACKWARD_INDUCTION/EMBEDDED/RECURSIVE/run_1.log
1,INCREMENTAL_VALUE_ITERATION,EMBEDDED,PREPROCESS,Frozen_lakeembedded,44,0.019637313,0.088839779,100,SUCCESS,0,experiments/20260711_101250/logs/Frozen_lakeembedded/INCREMENTAL_VALUE_ITERATION/EMBEDDED/PREPROCESS/run_1.log
1,INCREMENTAL_VALUE_ITERATION,EMBEDDED,RECURSIVE,Frozen_lakeembedded,43,0.037619703,0.054199439,100,SUCCESS,0,experiments/20260711_101250/logs/Frozen_lakeembedded/INCREMENTAL_VALUE_ITERATION/EMBEDDED/RECURSIVE/run_1.log
1,MODIFIED_POLICY_ITERATION,EMBEDDED,PREPROCESS,Frozen_lakeembedded,44,0.020509742,0.074531337,8,SUCCESS,0,experiments/20260711_101250/logs/Frozen_lakeembedded/MODIFIED_POLICY_ITERATION/EMBEDDED/PREPROCESS/run_1.log
1,MODIFIED_POLICY_ITERATION,EMBEDDED,RECURSIVE,Frozen_lakeembedded,43,0.033520996,0.038583566,8,SUCCESS,0,experiments/20260711_101250/logs/Frozen_lakeembedded/MODIFIED_POLICY_ITERATION/EMBEDDED/RECURSIVE/run_1.log
1,POLICY_ITERATION,EMBEDDED,PREPROCESS,Frozen_lakeembedded,44,0.023015475,0.088903704,8,SUCCESS,0,experiments/20260711_101250/logs/Frozen_lakeembedded/POLICY_ITERATION/EMBEDDED/PREPROCESS/run_1.log
1,POLICY_ITERATION,EMBEDDED,RECURSIVE,Frozen_lakeembedded,43,0.049340916,0.055968015,7,SUCCESS,0,experiments/20260711_101250/logs/Frozen_lakeembedded/POLICY_ITERATION/EMBEDDED/RECURSIVE/run_1.log
1,PRIORITIZED_VALUE_ITERATION,EMBEDDED,PREPROCESS,Frozen_lakeembedded,44,0.01911715,0.11617268,3006,SUCCESS,0,experiments/20260711_101250/logs/Frozen_lakeembedded/PRIORITIZED_VALUE_ITERATION/EMBEDDED/PREPROCESS/run_1.log
1,PRIORITIZED_VALUE_ITERATION,EMBEDDED,RECURSIVE,Frozen_lakeembedded,43,0.03415091,0.075314168,2910,SUCCESS,0,experiments/20260711_101250/logs/Frozen_lakeembedded/PRIORITIZED_VALUE_ITERATION/EMBEDDED/RECURSIVE/run_1.log
1,VALUE_ITERATION,EMBEDDED,PREPROCESS,Frozen_lakeembedded,44,0.018499548,0.102674121,100,SUCCESS,0,experiments/20260711_101250/logs/Frozen_lakeembedded/VALUE_ITERATION/EMBEDDED/PREPROCESS/run_1.log
1,VALUE_ITERATION,EMBEDDED,RECURSIVE,Frozen_lakeembedded,43,0.036304448,0.054677759,100,SUCCESS,0,experiments/20260711_101250/logs/Frozen_lakeembedded/VALUE_ITERATION/EMBEDDED/RECURSIVE/run_1.log
1,INCREMENTAL_VALUE_ITERATION,ONCEANDFORALL,PREPROCESS,Frozen_lake,44,0.023216688,7.032571038,100,SUCCESS,0,experiments/20260711_101250/logs/Frozen_lake/INCREMENTAL_VALUE_ITERATION/ONCEANDFORALL/PREPROCESS/run_1.log
1,INCREMENTAL_VALUE_ITERATION,ONCEANDFORALL,RECURSIVE,Frozen_lake,43,0.033908726,12.545034066,100,SUCCESS,0,experiments/20260711_101250/logs/Frozen_lake/INCREMENTAL_VALUE_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
