run,algorithm,reward,exploration,environment,states,t_explore_sec,t_learn_sec,iterations_or_updates,status,exit_code,log_file
1,VALUE_ITERATION,EMBEDDED,RECURSIVE,Frozen_lakeembedded,43,0.038196994,0.054673675,100,SUCCESS,0,experiments/20260710_150729/logs/Frozen_lakeembedded/VALUE_ITERATION/EMBEDDED/RECURSIVE/run_1.log
