run,algorithm,reward,exploration,environment,states,t_explore_sec,t_learn_sec,iterations_or_updates,status,exit_code,log_file
1,BACKWARD_INDUCTION,ONCEANDFORALL,RECURSIVE,Frozen_lake,43,0.03136541,0.860070655,9,SUCCESS,0,experiments/20260710_150729/logs/Frozen_lake/BACKWARD_INDUCTION/ONCEANDFORALL/RECURSIVE/run_1.log
1,BACKWARD_INDUCTION,EMBEDDED,PREPROCESS,Frozen_lakeembedded,44,0.019528797,0.071101213,9,SUCCESS,0,experiments/20260710_150729/logs/Frozen_lakeembedded/BACKWARD_INDUCTION/EMBEDDED/PREPROCESS/run_1.log
1,BACKWARD_INDUCTION,EMBEDDED,RECURSIVE,Frozen_lakeembedded,43,0.03989495,0.045910584,9,SUCCESS,0,experiments/20260710_150729/logs/Frozen_lakeembedded/BACKWARD_INDUCTION/EMBEDDED/RECURSIVE/run_1.log
1,INCREMENTAL_VALUE_ITERATION,EMBEDDED,PREPROCESS,Frozen_lakeembedded,44,0.018067495,0.081419269,100,SUCCESS,0,experiments/20260710_150729/logs/Frozen_lakeembedded/INCREMENTAL_VALUE_ITERATION/EMBEDDED/PREPROCESS/run_1.log
1,INCREMENTAL_VALUE_ITERATION,EMBEDDED,RECURSIVE,Frozen_lakeembedded,43,0.039460755,0.051271783,100,SUCCESS,0,experiments/20260710_150729/logs/Frozen_lakeembedded/INCREMENTAL_VALUE_ITERATION/EMBEDDED/RECURSIVE/run_1.log
1,MODIFIED_POLICY_ITERATION,EMBEDDED,PREPROCESS,Frozen_lakeembedded,44,0.019696641,0.072081134,8,SUCCESS,0,experiments/20260710_150729/logs/Frozen_lakeembedded/MODIFIED_POLICY_ITERATION/EMBEDDED/PREPROCESS/run_1.log
1,MODIFIED_POLICY_ITERATION,EMBEDDED,RECURSIVE,Frozen_lakeembedded,43,0.035287455,0.041834565,8,SUCCESS,0,experiments/20260710_150729/logs/Frozen_lakeembedded/MODIFIED_POLICY_ITERATION/EMBEDDED/RECURSIVE/run_1.log
1,POLICY_ITERATION,EMBEDDED,PREPROCESS,Frozen_lakeembedded,44,0.020728632,0.082768485,8,SUCCESS,0,experiments/20260710_150729/logs/Frozen_lakeembedded/POLICY_ITERATION/EMBEDDED/PREPROCESS/run_1.log
1,POLICY_ITERATION,EMBEDDED,RECURSIVE,Frozen_lakeembedded,43,0.043387121,0.059268216,8,SUCCESS,0,experiments/20260710_150729/logs/Frozen_lakeembedded/POLICY_ITERATION/EMBEDDED/RECURSIVE/run_1.log
1,PRIORITIZED_VALUE_ITERATION,EMBEDDED,PREPROCESS,Frozen_lakeembedded,44,0.020278806,0.099077246,2971,SUCCESS,0,experiments/20260710_150729/logs/Frozen_lakeembedded/PRIORITIZED_VALUE_ITERATION/EMBEDDED/PREPROCESS/run_1.log
1,PRIORITIZED_VALUE_ITERATION,EMBEDDED,RECURSIVE,Frozen_lakeembedded,43,0.051550462,0.088851812,2910,SUCCESS,0,experiments/20260710_150729/logs/Frozen_lakeembedded/PRIORITIZED_VALUE_ITERATION/EMBEDDED/RECURSIVE/run_1.log
1,VALUE_ITERATION,EMBEDDED,PREPROCESS,Frozen_lakeembedded,44,0.018955079,0.09923661,100,SUCCESS,0,experiments/20260710_150729/logs/Frozen_lakeembedded/VALUE_ITERATION/EMBEDDED/PREPROCESS/run_1.log
1,VALUE_ITERATION,EMBEDDED,RECURSIVE,Frozen_lakeembedded,43,0.038196994,0.054673675,100,SUCCESS,0,experiments/20260710_150729/logs/Frozen_lakeembedded/VALUE_ITERATION/EMBEDDED/RECURSIVE/run_1.log
1,INCREMENTAL_VALUE_ITERATION,ONCEANDFORALL,PREPROCESS,Frozen_lake,44,0.019345882,7.430921645,100,SUCCESS,0,experiments/20260710_150729/logs/Frozen_lake/INCREMENTAL_VALUE_ITERATION/ONCEANDFORALL/PREPROCESS/run_1.log
1,INCREMENTAL_VALUE_ITERATION,ONCEANDFORALL,RECURSIVE,Frozen_lake,43,0.042432688,7.573627176,100,SUCCESS,0,experiments/20260710_150729/logs/Frozen_lake/INCREMENTAL_VALUE_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
1,MODIFIED_POLICY_ITERATION,ONCEANDFORALL,PREPROCESS,Frozen_lake,44,0.019257302,1.502459039,8,SUCCESS,0,experiments/20260710_150729/logs/Frozen_lake/MODIFIED_POLICY_ITERATION/ONCEANDFORALL/PREPROCESS/run_1.log
1,MODIFIED_POLICY_ITERATION,ONCEANDFORALL,RECURSIVE,Frozen_lake,43,0.051713816,2.330048198,7,SUCCESS,0,experiments/20260710_150729/logs/Frozen_lake/MODIFIED_POLICY_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
1,POLICY_ITERATION,ONCEANDFORALL,PREPROCESS,Frozen_lake,44,0.01883433,2.936100607,7,SUCCESS,0,experiments/20260710_150729/logs/Frozen_lake/POLICY_ITERATION/ONCEANDFORALL/PREPROCESS/run_1.log
1,POLICY_ITERATION,ONCEANDFORALL,RECURSIVE,Frozen_lake,43,0.034320791,3.783991115,7,SUCCESS,0,experiments/20260710_150729/logs/Frozen_lake/POLICY_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
1,PRIORITIZED_VALUE_ITERATION,ONCEANDFORALL,PREPROCESS,Frozen_lake,44,0.017925655,50.403683423,3078,SUCCESS,0,experiments/20260710_150729/logs/Frozen_lake/PRIORITIZED_VALUE_ITERATION/ONCEANDFORALL/PREPROCESS/run_1.log
1,PRIORITIZED_VALUE_ITERATION,ONCEANDFORALL,RECURSIVE,Frozen_lake,43,0.045348705,49.398792479,3087,SUCCESS,0,experiments/20260710_150729/logs/Frozen_lake/PRIORITIZED_VALUE_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
1,VALUE_ITERATION,ONCEANDFORALL,PREPROCESS,Frozen_lake,44,0.019695797,10.715490712,100,SUCCESS,0,experiments/20260710_150729/logs/Frozen_lake/VALUE_ITERATION/ONCEANDFORALL/PREPROCESS/run_1.log
1,VALUE_ITERATION,ONCEANDFORALL,RECURSIVE,Frozen_lake,43,0.031177686,7.406602235,100,SUCCESS,0,experiments/20260710_150729/logs/Frozen_lake/VALUE_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
1,BACKWARD_INDUCTION,ONCEANDFORALL,PREPROCESS,Interlocking,100227,81.932060276,,2,TIMEOUT,124,experiments/20260710_150729/logs/Interlocking/BACKWARD_INDUCTION/ONCEANDFORALL/PREPROCESS/run_1.log
1,BACKWARD_INDUCTION,ONCEANDFORALL,RECURSIVE,Interlocking,100226,146.52876734,,2,TIMEOUT,124,experiments/20260710_150729/logs/Interlocking/BACKWARD_INDUCTION/ONCEANDFORALL/RECURSIVE/run_1.log
1,BACKWARD_INDUCTION,EMBEDDED,PREPROCESS,Interlockingembedded,100227,133.655747246,,,TIMEOUT,124,experiments/20260710_150729/logs/Interlockingembedded/BACKWARD_INDUCTION/EMBEDDED/PREPROCESS/run_1.log
1,BACKWARD_INDUCTION,EMBEDDED,RECURSIVE,Interlockingembedded,100226,183.498963465,,,TIMEOUT,124,experiments/20260710_150729/logs/Interlockingembedded/BACKWARD_INDUCTION/EMBEDDED/RECURSIVE/run_1.log
1,INCREMENTAL_VALUE_ITERATION,EMBEDDED,PREPROCESS,Interlockingembedded,100227,132.928023756,,33,TIMEOUT,124,experiments/20260710_150729/logs/Interlockingembedded/INCREMENTAL_VALUE_ITERATION/EMBEDDED/PREPROCESS/run_1.log
1,INCREMENTAL_VALUE_ITERATION,EMBEDDED,RECURSIVE,Interlockingembedded,100226,194.882929178,,32,TIMEOUT,124,experiments/20260710_150729/logs/Interlockingembedded/INCREMENTAL_VALUE_ITERATION/EMBEDDED/RECURSIVE/run_1.log
1,MODIFIED_POLICY_ITERATION,EMBEDDED,PREPROCESS,Interlockingembedded,100227,132.571569303,,,TIMEOUT,124,experiments/20260710_150729/logs/Interlockingembedded/MODIFIED_POLICY_ITERATION/EMBEDDED/PREPROCESS/run_1.log
1,MODIFIED_POLICY_ITERATION,EMBEDDED,RECURSIVE,Interlockingembedded,100226,221.654556455,,,TIMEOUT,124,experiments/20260710_150729/logs/Interlockingembedded/MODIFIED_POLICY_ITERATION/EMBEDDED/RECURSIVE/run_1.log
1,POLICY_ITERATION,EMBEDDED,PREPROCESS,Interlockingembedded,100227,132.901015204,,,TIMEOUT,124,experiments/20260710_150729/logs/Interlockingembedded/POLICY_ITERATION/EMBEDDED/PREPROCESS/run_1.log
1,POLICY_ITERATION,EMBEDDED,RECURSIVE,Interlockingembedded,100226,188.455235369,,,TIMEOUT,124,experiments/20260710_150729/logs/Interlockingembedded/POLICY_ITERATION/EMBEDDED/RECURSIVE/run_1.log
1,PRIORITIZED_VALUE_ITERATION,EMBEDDED,PREPROCESS,Interlockingembedded,100227,132.792838772,,,TIMEOUT,124,experiments/20260710_150729/logs/Interlockingembedded/PRIORITIZED_VALUE_ITERATION/EMBEDDED/PREPROCESS/run_1.log
1,PRIORITIZED_VALUE_ITERATION,EMBEDDED,RECURSIVE,Interlockingembedded,100226,191.418451856,,,TIMEOUT,124,experiments/20260710_150729/logs/Interlockingembedded/PRIORITIZED_VALUE_ITERATION/EMBEDDED/RECURSIVE/run_1.log
1,VALUE_ITERATION,EMBEDDED,PREPROCESS,Interlockingembedded,100227,132.636768831,,,TIMEOUT,124,experiments/20260710_150729/logs/Interlockingembedded/VALUE_ITERATION/EMBEDDED/PREPROCESS/run_1.log
1,VALUE_ITERATION,EMBEDDED,RECURSIVE,Interlockingembedded,100226,200.841111747,,,TIMEOUT,124,experiments/20260710_150729/logs/Interlockingembedded/VALUE_ITERATION/EMBEDDED/RECURSIVE/run_1.log
1,INCREMENTAL_VALUE_ITERATION,ONCEANDFORALL,PREPROCESS,Interlocking,100227,83.345623962,301.164832896,100,SUCCESS,0,experiments/20260710_150729/logs/Interlocking/INCREMENTAL_VALUE_ITERATION/ONCEANDFORALL/PREPROCESS/run_1.log
1,INCREMENTAL_VALUE_ITERATION,ONCEANDFORALL,RECURSIVE,Interlocking,100226,150.489365052,232.719304462,100,SUCCESS,0,experiments/20260710_150729/logs/Interlocking/INCREMENTAL_VALUE_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
1,MODIFIED_POLICY_ITERATION,ONCEANDFORALL,PREPROCESS,Interlocking,100227,81.205466389,,1,TIMEOUT,124,experiments/20260710_150729/logs/Interlocking/MODIFIED_POLICY_ITERATION/ONCEANDFORALL/PREPROCESS/run_1.log
1,MODIFIED_POLICY_ITERATION,ONCEANDFORALL,RECURSIVE,Interlocking,100226,139.785442949,,,TIMEOUT,124,experiments/20260710_150729/logs/Interlocking/MODIFIED_POLICY_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
1,POLICY_ITERATION,ONCEANDFORALL,PREPROCESS,Interlocking,100227,81.285875667,,,TIMEOUT,124,experiments/20260710_150729/logs/Interlocking/POLICY_ITERATION/ONCEANDFORALL/PREPROCESS/run_1.log
1,POLICY_ITERATION,ONCEANDFORALL,RECURSIVE,Interlocking,100226,125.34557086,,,TIMEOUT,124,experiments/20260710_150729/logs/Interlocking/POLICY_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
1,PRIORITIZED_VALUE_ITERATION,ONCEANDFORALL,PREPROCESS,Interlocking,100227,81.777251405,,,TIMEOUT,124,experiments/20260710_150729/logs/Interlocking/PRIORITIZED_VALUE_ITERATION/ONCEANDFORALL/PREPROCESS/run_1.log
1,PRIORITIZED_VALUE_ITERATION,ONCEANDFORALL,RECURSIVE,Interlocking,100226,125.263049877,,,TIMEOUT,124,experiments/20260710_150729/logs/Interlocking/PRIORITIZED_VALUE_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
1,VALUE_ITERATION,ONCEANDFORALL,PREPROCESS,Interlocking,100227,81.141532118,,2,TIMEOUT,124,experiments/20260710_150729/logs/Interlocking/VALUE_ITERATION/ONCEANDFORALL/PREPROCESS/run_1.log
1,VALUE_ITERATION,ONCEANDFORALL,RECURSIVE,Interlocking,100226,141.180456447,,2,TIMEOUT,124,experiments/20260710_150729/logs/Interlocking/VALUE_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
1,BACKWARD_INDUCTION,ONCEANDFORALL,PREPROCESS,Mountain_Car,12048,3.547119604,211.270248894,9,SUCCESS,0,experiments/20260710_150729/logs/Mountain_Car/BACKWARD_INDUCTION/ONCEANDFORALL/PREPROCESS/run_1.log
1,BACKWARD_INDUCTION,ONCEANDFORALL,RECURSIVE,Mountain_Car,,,,,TIMEOUT,124,experiments/20260710_150729/logs/Mountain_Car/BACKWARD_INDUCTION/ONCEANDFORALL/RECURSIVE/run_1.log
1,BACKWARD_INDUCTION,EMBEDDED,PREPROCESS,Mountain_Carembedded,,,,,FAILED,1,experiments/20260710_150729/logs/Mountain_Carembedded/BACKWARD_INDUCTION/EMBEDDED/PREPROCESS/run_1.log
1,BACKWARD_INDUCTION,EMBEDDED,RECURSIVE,Mountain_Carembedded,,,,,FAILED,1,experiments/20260710_150729/logs/Mountain_Carembedded/BACKWARD_INDUCTION/EMBEDDED/RECURSIVE/run_1.log
1,INCREMENTAL_VALUE_ITERATION,EMBEDDED,PREPROCESS,Mountain_Carembedded,,,,,FAILED,1,experiments/20260710_150729/logs/Mountain_Carembedded/INCREMENTAL_VALUE_ITERATION/EMBEDDED/PREPROCESS/run_1.log
1,INCREMENTAL_VALUE_ITERATION,EMBEDDED,RECURSIVE,Mountain_Carembedded,,,,,FAILED,1,experiments/20260710_150729/logs/Mountain_Carembedded/INCREMENTAL_VALUE_ITERATION/EMBEDDED/RECURSIVE/run_1.log
1,MODIFIED_POLICY_ITERATION,EMBEDDED,PREPROCESS,Mountain_Carembedded,,,,,FAILED,1,experiments/20260710_150729/logs/Mountain_Carembedded/MODIFIED_POLICY_ITERATION/EMBEDDED/PREPROCESS/run_1.log
1,MODIFIED_POLICY_ITERATION,EMBEDDED,RECURSIVE,Mountain_Carembedded,,,,,FAILED,1,experiments/20260710_150729/logs/Mountain_Carembedded/MODIFIED_POLICY_ITERATION/EMBEDDED/RECURSIVE/run_1.log
1,POLICY_ITERATION,EMBEDDED,PREPROCESS,Mountain_Carembedded,,,,,FAILED,1,experiments/20260710_150729/logs/Mountain_Carembedded/POLICY_ITERATION/EMBEDDED/PREPROCESS/run_1.log
1,POLICY_ITERATION,EMBEDDED,RECURSIVE,Mountain_Carembedded,,,,,FAILED,1,experiments/20260710_150729/logs/Mountain_Carembedded/POLICY_ITERATION/EMBEDDED/RECURSIVE/run_1.log
1,PRIORITIZED_VALUE_ITERATION,EMBEDDED,PREPROCESS,Mountain_Carembedded,,,,,FAILED,1,experiments/20260710_150729/logs/Mountain_Carembedded/PRIORITIZED_VALUE_ITERATION/EMBEDDED/PREPROCESS/run_1.log
1,PRIORITIZED_VALUE_ITERATION,EMBEDDED,RECURSIVE,Mountain_Carembedded,,,,,FAILED,1,experiments/20260710_150729/logs/Mountain_Carembedded/PRIORITIZED_VALUE_ITERATION/EMBEDDED/RECURSIVE/run_1.log
1,VALUE_ITERATION,EMBEDDED,PREPROCESS,Mountain_Carembedded,,,,,FAILED,1,experiments/20260710_150729/logs/Mountain_Carembedded/VALUE_ITERATION/EMBEDDED/PREPROCESS/run_1.log
1,VALUE_ITERATION,EMBEDDED,RECURSIVE,Mountain_Carembedded,,,,,FAILED,1,experiments/20260710_150729/logs/Mountain_Carembedded/VALUE_ITERATION/EMBEDDED/RECURSIVE/run_1.log
1,INCREMENTAL_VALUE_ITERATION,ONCEANDFORALL,PREPROCESS,Mountain_Car,12048,3.583110482,101.33920247,100,SUCCESS,0,experiments/20260710_150729/logs/Mountain_Car/INCREMENTAL_VALUE_ITERATION/ONCEANDFORALL/PREPROCESS/run_1.log
1,INCREMENTAL_VALUE_ITERATION,ONCEANDFORALL,RECURSIVE,Mountain_Car,,,,,TIMEOUT,124,experiments/20260710_150729/logs/Mountain_Car/INCREMENTAL_VALUE_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
1,MODIFIED_POLICY_ITERATION,ONCEANDFORALL,PREPROCESS,Mountain_Car,12048,3.552768187,,23,TIMEOUT,124,experiments/20260710_150729/logs/Mountain_Car/MODIFIED_POLICY_ITERATION/ONCEANDFORALL/PREPROCESS/run_1.log
1,MODIFIED_POLICY_ITERATION,ONCEANDFORALL,RECURSIVE,Mountain_Car,,,,,TIMEOUT,124,experiments/20260710_150729/logs/Mountain_Car/MODIFIED_POLICY_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
1,POLICY_ITERATION,ONCEANDFORALL,PREPROCESS,Mountain_Car,12048,3.521323097,,12,TIMEOUT,124,experiments/20260710_150729/logs/Mountain_Car/POLICY_ITERATION/ONCEANDFORALL/PREPROCESS/run_1.log
1,POLICY_ITERATION,ONCEANDFORALL,RECURSIVE,Mountain_Car,,,,,TIMEOUT,124,experiments/20260710_150729/logs/Mountain_Car/POLICY_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
1,PRIORITIZED_VALUE_ITERATION,ONCEANDFORALL,PREPROCESS,Mountain_Car,12048,3.624857526,166.600231276,11863,SUCCESS,0,experiments/20260710_150729/logs/Mountain_Car/PRIORITIZED_VALUE_ITERATION/ONCEANDFORALL/PREPROCESS/run_1.log
1,PRIORITIZED_VALUE_ITERATION,ONCEANDFORALL,RECURSIVE,Mountain_Car,,,,,TIMEOUT,124,experiments/20260710_150729/logs/Mountain_Car/PRIORITIZED_VALUE_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
1,VALUE_ITERATION,ONCEANDFORALL,PREPROCESS,Mountain_Car,12048,3.512122769,564.587615508,24,SUCCESS,0,experiments/20260710_150729/logs/Mountain_Car/VALUE_ITERATION/ONCEANDFORALL/PREPROCESS/run_1.log
1,VALUE_ITERATION,ONCEANDFORALL,RECURSIVE,Mountain_Car,,,,,TIMEOUT,124,experiments/20260710_150729/logs/Mountain_Car/VALUE_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
1,BACKWARD_INDUCTION,ONCEANDFORALL,PREPROCESS,Puzzle,181441,14.781776039,,1,TIMEOUT,124,experiments/20260710_150729/logs/Puzzle/BACKWARD_INDUCTION/ONCEANDFORALL/PREPROCESS/run_1.log
1,BACKWARD_INDUCTION,ONCEANDFORALL,RECURSIVE,Puzzle,,,,,TIMEOUT,124,experiments/20260710_150729/logs/Puzzle/BACKWARD_INDUCTION/ONCEANDFORALL/RECURSIVE/run_1.log
1,VALUE_ITERATION,EMBEDDED,PREPROCESS,puzzleembedded,181441,150.844410902,,,TIMEOUT,124,experiments/20260710_150729/logs/puzzleembedded/VALUE_ITERATION/EMBEDDED/PREPROCESS/run_1.log
1,VALUE_ITERATION,EMBEDDED,RECURSIVE,puzzleembedded,,,,,TIMEOUT,124,experiments/20260710_150729/logs/puzzleembedded/VALUE_ITERATION/EMBEDDED/RECURSIVE/run_1.log
1,VALUE_ITERATION,ONCEANDFORALL,PREPROCESS,puzzleembedded,181441,150.607727266,,1,TIMEOUT,124,experiments/20260710_150729/logs/puzzleembedded/VALUE_ITERATION/ONCEANDFORALL/PREPROCESS/run_1.log
1,VALUE_ITERATION,ONCEANDFORALL,RECURSIVE,puzzleembedded,,,,,TIMEOUT,124,experiments/20260710_150729/logs/puzzleembedded/VALUE_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
1,INCREMENTAL_VALUE_ITERATION,ONCEANDFORALL,PREPROCESS,Puzzle,181441,14.791337273,225.298124068,100,SUCCESS,0,experiments/20260710_150729/logs/Puzzle/INCREMENTAL_VALUE_ITERATION/ONCEANDFORALL/PREPROCESS/run_1.log
1,INCREMENTAL_VALUE_ITERATION,ONCEANDFORALL,RECURSIVE,Puzzle,,,,,TIMEOUT,124,experiments/20260710_150729/logs/Puzzle/INCREMENTAL_VALUE_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
1,MODIFIED_POLICY_ITERATION,ONCEANDFORALL,PREPROCESS,Puzzle,181441,14.804266703,,,TIMEOUT,124,experiments/20260710_150729/logs/Puzzle/MODIFIED_POLICY_ITERATION/ONCEANDFORALL/PREPROCESS/run_1.log
1,MODIFIED_POLICY_ITERATION,ONCEANDFORALL,RECURSIVE,Puzzle,,,,,TIMEOUT,124,experiments/20260710_150729/logs/Puzzle/MODIFIED_POLICY_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
1,POLICY_ITERATION,ONCEANDFORALL,PREPROCESS,Puzzle,181441,14.80124026,,,TIMEOUT,124,experiments/20260710_150729/logs/Puzzle/POLICY_ITERATION/ONCEANDFORALL/PREPROCESS/run_1.log
1,POLICY_ITERATION,ONCEANDFORALL,RECURSIVE,Puzzle,,,,,TIMEOUT,124,experiments/20260710_150729/logs/Puzzle/POLICY_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
1,PRIORITIZED_VALUE_ITERATION,ONCEANDFORALL,PREPROCESS,Puzzle,181441,14.769744374,,,TIMEOUT,124,experiments/20260710_150729/logs/Puzzle/PRIORITIZED_VALUE_ITERATION/ONCEANDFORALL/PREPROCESS/run_1.log
1,PRIORITIZED_VALUE_ITERATION,ONCEANDFORALL,RECURSIVE,Puzzle,,,,,TIMEOUT,124,experiments/20260710_150729/logs/Puzzle/PRIORITIZED_VALUE_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
