run,algorithm,reward,exploration,environment,states,t_explore_sec,t_learn_sec,iterations_or_updates,status,exit_code,log_file
1,PRIORITIZED_VALUE_ITERATION,EMBEDDED,RECURSIVE,autoV2embedded,2830,1.69909295,6.264587609,51286,SUCCESS,0,experiments/20260710_150729/logs/autoV2embedded/PRIORITIZED_VALUE_ITERATION/EMBEDDED/RECURSIVE/run_1.log
