run,algorithm,reward,exploration,environment,states,t_explore_sec,t_learn_sec,iterations_or_updates,status,exit_code,log_file
1,MODIFIED_POLICY_ITERATION,ONCEANDFORALL,RECURSIVE,Taxi-driver,43,0.028779316,2.540144137,12,SUCCESS,0,experiments/20260710_150729/logs/Taxi-driver/MODIFIED_POLICY_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
