run,algorithm,reward,exploration,environment,states,t_explore_sec,t_learn_sec,iterations_or_updates,status,exit_code,log_file
1,MODIFIED_POLICY_ITERATION,ONCEANDFORALL,RECURSIVE,Interlocking,100226,137.212938117,,1,TIMEOUT,124,experiments/20260711_101250/logs/Interlocking/MODIFIED_POLICY_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
